[2026-05-27T01:55:02.644+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: crime_analytics_pipeline.ingest_chicago_crime manual__2026-05-26T19:50:14.211656+00:00 [queued]>
[2026-05-27T01:55:02.655+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: crime_analytics_pipeline.ingest_chicago_crime manual__2026-05-26T19:50:14.211656+00:00 [queued]>
[2026-05-27T01:55:02.655+0000] {taskinstance.py:2170} INFO - Starting attempt 2 of 3
[2026-05-27T01:55:02.669+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): ingest_chicago_crime> on 2026-05-26 19:50:14.211656+00:00
[2026-05-27T01:55:02.680+0000] {standard_task_runner.py:60} INFO - Started process 3088 to run task
[2026-05-27T01:55:02.685+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'crime_analytics_pipeline', 'ingest_chicago_crime', 'manual__2026-05-26T19:50:14.211656+00:00', '--job-id', '118', '--raw', '--subdir', 'DAGS_FOLDER/dag_crime_pipeline.py', '--cfg-path', '/tmp/tmpbeyn5ilq']
[2026-05-27T01:55:02.689+0000] {standard_task_runner.py:88} INFO - Job 118: Subtask ingest_chicago_crime
[2026-05-27T01:55:02.770+0000] {task_command.py:423} INFO - Running <TaskInstance: crime_analytics_pipeline.ingest_chicago_crime manual__2026-05-26T19:50:14.211656+00:00 [running]> on host 93e8dbfc6168
[2026-05-27T01:55:02.872+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='cdash-alerts@example.com' AIRFLOW_CTX_DAG_OWNER='crime-analytics' AIRFLOW_CTX_DAG_ID='crime_analytics_pipeline' AIRFLOW_CTX_TASK_ID='ingest_chicago_crime' AIRFLOW_CTX_EXECUTION_DATE='2026-05-26T19:50:14.211656+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='manual__2026-05-26T19:50:14.211656+00:00'
[2026-05-27T01:55:03.792+0000] {ingest_chicago_crime.py:212} INFO - FULL LOAD mode: 2001-01-01 → 2026-05-27
[2026-05-27T01:55:05.539+0000] {ingest_chicago_crime.py:103} INFO - [2001-01-01] _SUCCESS marker exists, skipping.
[2026-05-27T05:58:28.632+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-10] Uploaded 815 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/10/data.csv
[2026-05-27T05:58:28.939+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-10] _SUCCESS marker written.
[2026-05-27T05:58:29.245+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-11] Querying BigQuery...
[2026-05-27T05:58:32.007+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-11] Uploaded 699 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/11/data.csv
[2026-05-27T05:58:32.415+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-11] _SUCCESS marker written.
[2026-05-27T05:58:32.705+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-12] Querying BigQuery...
[2026-05-27T05:58:35.230+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-12] Uploaded 660 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/12/data.csv
[2026-05-27T05:58:35.611+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-12] _SUCCESS marker written.
[2026-05-27T05:58:35.865+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-13] Querying BigQuery...
[2026-05-27T05:58:38.436+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-13] Uploaded 717 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/13/data.csv
[2026-05-27T05:58:38.744+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-13] _SUCCESS marker written.
[2026-05-27T05:58:39.144+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-14] Querying BigQuery...
[2026-05-27T05:58:41.796+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-14] Uploaded 827 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/14/data.csv
[2026-05-27T05:58:42.102+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-14] _SUCCESS marker written.
[2026-05-27T05:58:42.345+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-15] Querying BigQuery...
[2026-05-27T05:58:44.936+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-15] Uploaded 845 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/15/data.csv
[2026-05-27T05:58:45.232+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-15] _SUCCESS marker written.
[2026-05-27T05:58:45.482+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-16] Querying BigQuery...
[2026-05-27T05:58:47.892+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-16] Uploaded 638 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/16/data.csv
[2026-05-27T05:58:48.190+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-16] _SUCCESS marker written.
[2026-05-27T05:58:48.440+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-17] Querying BigQuery...
[2026-05-27T05:58:51.015+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-17] Uploaded 704 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/17/data.csv
[2026-05-27T05:58:51.324+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-17] _SUCCESS marker written.
[2026-05-27T05:58:51.636+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-18] Querying BigQuery...
[2026-05-27T05:58:54.522+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-18] Uploaded 818 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/18/data.csv
[2026-05-27T05:58:54.835+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-18] _SUCCESS marker written.
[2026-05-27T05:58:55.081+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-19] Querying BigQuery...
[2026-05-27T05:58:57.438+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-19] Uploaded 762 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/19/data.csv
[2026-05-27T05:58:57.728+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-19] _SUCCESS marker written.
[2026-05-27T05:58:57.991+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-20] Querying BigQuery...
[2026-05-27T05:59:00.415+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-20] Uploaded 783 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/20/data.csv
[2026-05-27T05:59:00.698+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-20] _SUCCESS marker written.
[2026-05-27T05:59:00.958+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-21] Querying BigQuery...
[2026-05-27T05:59:03.550+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-21] Uploaded 802 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/21/data.csv
[2026-05-27T05:59:03.863+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-21] _SUCCESS marker written.
[2026-05-27T05:59:04.126+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-22] Querying BigQuery...
[2026-05-27T05:59:06.654+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-22] Uploaded 739 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/22/data.csv
[2026-05-27T05:59:07.021+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-22] _SUCCESS marker written.
[2026-05-27T05:59:07.290+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-23] Querying BigQuery...
[2026-05-27T05:59:09.486+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-23] Uploaded 649 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/23/data.csv
[2026-05-27T05:59:09.771+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-23] _SUCCESS marker written.
[2026-05-27T05:59:10.028+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-24] Querying BigQuery...
[2026-05-27T05:59:12.419+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-24] Uploaded 698 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/24/data.csv
[2026-05-27T05:59:12.724+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-24] _SUCCESS marker written.
[2026-05-27T05:59:13.131+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-25] Querying BigQuery...
[2026-05-27T05:59:15.676+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-25] Uploaded 702 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/25/data.csv
[2026-05-27T05:59:15.990+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-25] _SUCCESS marker written.
[2026-05-27T05:59:16.256+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-26] Querying BigQuery...
[2026-05-27T05:59:18.525+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-26] Uploaded 725 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/26/data.csv
[2026-05-27T05:59:18.831+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-26] _SUCCESS marker written.
[2026-05-27T05:59:19.135+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-27] Querying BigQuery...
[2026-05-27T05:59:21.812+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-27] Uploaded 719 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/27/data.csv
[2026-05-27T05:59:22.096+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-27] _SUCCESS marker written.
[2026-05-27T05:59:22.343+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-28] Querying BigQuery...
[2026-05-27T05:59:24.608+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-28] Uploaded 786 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/28/data.csv
[2026-05-27T05:59:24.978+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-28] _SUCCESS marker written.
[2026-05-27T05:59:25.253+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-29] Querying BigQuery...
[2026-05-27T05:59:27.628+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-29] Uploaded 771 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/29/data.csv
[2026-05-27T05:59:27.920+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-29] _SUCCESS marker written.
[2026-05-27T05:59:28.177+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-30] Querying BigQuery...
[2026-05-27T05:59:30.590+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-30] Uploaded 737 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/30/data.csv
[2026-05-27T05:59:30.887+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-30] _SUCCESS marker written.
[2026-05-27T05:59:31.154+0000] {ingest_chicago_crime.py:114} INFO - [2014-03-31] Querying BigQuery...
[2026-05-27T05:59:33.516+0000] {ingest_chicago_crime.py:142} INFO - [2014-03-31] Uploaded 737 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/03/31/data.csv
[2026-05-27T05:59:33.801+0000] {ingest_chicago_crime.py:149} INFO - [2014-03-31] _SUCCESS marker written.
[2026-05-27T05:59:34.061+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-01] Querying BigQuery...
[2026-05-27T05:59:36.895+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-01] Uploaded 928 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/01/data.csv
[2026-05-27T05:59:37.174+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-01] _SUCCESS marker written.
[2026-05-27T05:59:37.423+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-02] Querying BigQuery...
[2026-05-27T05:59:39.619+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-02] Uploaded 725 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/02/data.csv
[2026-05-27T05:59:39.914+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-02] _SUCCESS marker written.
[2026-05-27T05:59:40.156+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-03] Querying BigQuery...
[2026-05-27T05:59:42.386+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-03] Uploaded 716 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/03/data.csv
[2026-05-27T05:59:42.667+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-03] _SUCCESS marker written.
[2026-05-27T05:59:42.910+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-04] Querying BigQuery...
[2026-05-27T05:59:45.476+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-04] Uploaded 811 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/04/data.csv
[2026-05-27T05:59:45.792+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-04] _SUCCESS marker written.
[2026-05-27T05:59:46.036+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-05] Querying BigQuery...
[2026-05-27T05:59:48.460+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-05] Uploaded 752 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/05/data.csv
[2026-05-27T05:59:48.751+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-05] _SUCCESS marker written.
[2026-05-27T05:59:48.990+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-06] Querying BigQuery...
[2026-05-27T05:59:51.613+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-06] Uploaded 709 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/06/data.csv
[2026-05-27T05:59:51.891+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-06] _SUCCESS marker written.
[2026-05-27T05:59:52.139+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-07] Querying BigQuery...
[2026-05-27T05:59:54.674+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-07] Uploaded 762 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/07/data.csv
[2026-05-27T05:59:55.007+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-07] _SUCCESS marker written.
[2026-05-27T05:59:55.247+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-08] Querying BigQuery...
[2026-05-27T05:59:57.808+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-08] Uploaded 750 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/08/data.csv
[2026-05-27T05:59:58.096+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-08] _SUCCESS marker written.
[2026-05-27T05:59:58.341+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-09] Querying BigQuery...
[2026-05-27T06:00:00.656+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-09] Uploaded 776 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/09/data.csv
[2026-05-27T06:00:00.943+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-09] _SUCCESS marker written.
[2026-05-27T06:00:01.199+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-10] Querying BigQuery...
[2026-05-27T06:00:03.843+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-10] Uploaded 810 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/10/data.csv
[2026-05-27T06:00:04.172+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-10] _SUCCESS marker written.
[2026-05-27T06:00:04.475+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-11] Querying BigQuery...
[2026-05-27T06:00:07.136+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-11] Uploaded 787 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/11/data.csv
[2026-05-27T06:00:07.433+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-11] _SUCCESS marker written.
[2026-05-27T06:00:07.742+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-12] Querying BigQuery...
[2026-05-27T06:00:10.429+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-12] Uploaded 872 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/12/data.csv
[2026-05-27T06:00:10.726+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-12] _SUCCESS marker written.
[2026-05-27T06:00:10.972+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-13] Querying BigQuery...
[2026-05-27T06:00:13.434+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-13] Uploaded 680 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/13/data.csv
[2026-05-27T06:00:13.739+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-13] _SUCCESS marker written.
[2026-05-27T06:00:14.043+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-14] Querying BigQuery...
[2026-05-27T06:00:16.380+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-14] Uploaded 689 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/14/data.csv
[2026-05-27T06:00:16.685+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-14] _SUCCESS marker written.
[2026-05-27T06:00:16.935+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-15] Querying BigQuery...
[2026-05-27T06:00:19.238+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-15] Uploaded 751 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/15/data.csv
[2026-05-27T06:00:19.550+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-15] _SUCCESS marker written.
[2026-05-27T06:00:19.846+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-16] Querying BigQuery...
[2026-05-27T06:00:22.737+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-16] Uploaded 772 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/16/data.csv
[2026-05-27T06:00:23.015+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-16] _SUCCESS marker written.
[2026-05-27T06:00:23.276+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-17] Querying BigQuery...
[2026-05-27T06:00:25.882+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-17] Uploaded 836 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/17/data.csv
[2026-05-27T06:00:26.189+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-17] _SUCCESS marker written.
[2026-05-27T06:00:26.465+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-18] Querying BigQuery...
[2026-05-27T06:00:29.057+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-18] Uploaded 787 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/18/data.csv
[2026-05-27T06:00:29.402+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-18] _SUCCESS marker written.
[2026-05-27T06:00:29.651+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-19] Querying BigQuery...
[2026-05-27T06:00:32.101+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-19] Uploaded 756 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/19/data.csv
[2026-05-27T06:00:32.398+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-19] _SUCCESS marker written.
[2026-05-27T06:00:32.643+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-20] Querying BigQuery...
[2026-05-27T06:00:35.098+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-20] Uploaded 690 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/20/data.csv
[2026-05-27T06:00:35.404+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-20] _SUCCESS marker written.
[2026-05-27T06:00:35.688+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-21] Querying BigQuery...
[2026-05-27T06:00:38.360+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-21] Uploaded 731 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/21/data.csv
[2026-05-27T06:00:38.656+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-21] _SUCCESS marker written.
[2026-05-27T06:00:38.905+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-22] Querying BigQuery...
[2026-05-27T06:00:41.654+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-22] Uploaded 737 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/22/data.csv
[2026-05-27T06:00:41.943+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-22] _SUCCESS marker written.
[2026-05-27T06:00:42.199+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-23] Querying BigQuery...
[2026-05-27T06:00:45.368+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-23] Uploaded 738 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/23/data.csv
[2026-05-27T06:00:45.662+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-23] _SUCCESS marker written.
[2026-05-27T06:00:45.917+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-24] Querying BigQuery...
[2026-05-27T06:00:48.654+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-24] Uploaded 769 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/24/data.csv
[2026-05-27T06:00:48.954+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-24] _SUCCESS marker written.
[2026-05-27T06:00:49.216+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-25] Querying BigQuery...
[2026-05-27T06:00:52.165+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-25] Uploaded 848 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/25/data.csv
[2026-05-27T06:00:52.468+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-25] _SUCCESS marker written.
[2026-05-27T06:00:52.746+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-26] Querying BigQuery...
[2026-05-27T06:00:55.646+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-26] Uploaded 779 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/26/data.csv
[2026-05-27T06:00:55.954+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-26] _SUCCESS marker written.
[2026-05-27T06:00:56.302+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-27] Querying BigQuery...
[2026-05-27T06:00:58.879+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-27] Uploaded 673 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/27/data.csv
[2026-05-27T06:00:59.269+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-27] _SUCCESS marker written.
[2026-05-27T06:00:59.516+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-28] Querying BigQuery...
[2026-05-27T06:01:02.235+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-28] Uploaded 725 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/28/data.csv
[2026-05-27T06:01:02.541+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-28] _SUCCESS marker written.
[2026-05-27T06:01:02.793+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-29] Querying BigQuery...
[2026-05-27T06:01:05.308+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-29] Uploaded 788 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/29/data.csv
[2026-05-27T06:01:05.594+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-29] _SUCCESS marker written.
[2026-05-27T06:01:05.844+0000] {ingest_chicago_crime.py:114} INFO - [2014-04-30] Querying BigQuery...
[2026-05-27T06:01:08.824+0000] {ingest_chicago_crime.py:142} INFO - [2014-04-30] Uploaded 799 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/04/30/data.csv
[2026-05-27T06:01:09.139+0000] {ingest_chicago_crime.py:149} INFO - [2014-04-30] _SUCCESS marker written.
[2026-05-27T06:01:09.387+0000] {ingest_chicago_crime.py:114} INFO - [2014-05-01] Querying BigQuery...
[2026-05-27T06:01:11.996+0000] {ingest_chicago_crime.py:142} INFO - [2014-05-01] Uploaded 886 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/05/01/data.csv
[2026-05-27T06:01:12.331+0000] {ingest_chicago_crime.py:149} INFO - [2014-05-01] _SUCCESS marker written.
[2026-05-27T06:01:12.613+0000] {ingest_chicago_crime.py:114} INFO - [2014-05-02] Querying BigQuery...
[2026-05-27T06:01:15.473+0000] {ingest_chicago_crime.py:142} INFO - [2014-05-02] Uploaded 865 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/05/02/data.csv
[2026-05-27T06:01:15.755+0000] {ingest_chicago_crime.py:149} INFO - [2014-05-02] _SUCCESS marker written.
[2026-05-27T06:01:15.996+0000] {ingest_chicago_crime.py:114} INFO - [2014-05-03] Querying BigQuery...
[2026-05-27T06:01:18.383+0000] {ingest_chicago_crime.py:142} INFO - [2014-05-03] Uploaded 746 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/05/03/data.csv
[2026-05-27T06:01:18.752+0000] {ingest_chicago_crime.py:149} INFO - [2014-05-03] _SUCCESS marker written.
[2026-05-27T06:01:19.003+0000] {ingest_chicago_crime.py:114} INFO - [2014-05-04] Querying BigQuery...
[2026-05-27T06:01:21.961+0000] {ingest_chicago_crime.py:142} INFO - [2014-05-04] Uploaded 721 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/05/04/data.csv
[2026-05-27T06:01:22.479+0000] {ingest_chicago_crime.py:149} INFO - [2014-05-04] _SUCCESS marker written.
[2026-05-27T06:01:22.743+0000] {ingest_chicago_crime.py:114} INFO - [2014-05-05] Querying BigQuery...
[2026-05-27T06:01:25.420+0000] {ingest_chicago_crime.py:142} INFO - [2014-05-05] Uploaded 846 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/05/05/data.csv
[2026-05-27T06:01:25.706+0000] {ingest_chicago_crime.py:149} INFO - [2014-05-05] _SUCCESS marker written.
[2026-05-27T06:01:25.965+0000] {ingest_chicago_crime.py:114} INFO - [2014-05-06] Querying BigQuery...
[2026-05-27T06:01:28.862+0000] {ingest_chicago_crime.py:142} INFO - [2014-05-06] Uploaded 826 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/05/06/data.csv
[2026-05-27T06:01:29.158+0000] {ingest_chicago_crime.py:149} INFO - [2014-05-06] _SUCCESS marker written.
[2026-05-27T06:01:29.410+0000] {ingest_chicago_crime.py:114} INFO - [2014-05-07] Querying BigQuery...
[2026-05-27T06:01:32.242+0000] {ingest_chicago_crime.py:142} INFO - [2014-05-07] Uploaded 770 rows → gs://chicago-crime-raw-group15/raw/chicago_crime/2014/05/07/data.csv
